ID,price
5051,2640194.5
5033,4386367.5
11113,2345954.5
51,2007716.6
5129,1357757.6
1550,1729836.4
616,2850235.2
10151,2747686.5
6994,3546577.5
5738,2524633.0
5729,4375830.5
1122,889674.06
3406,1368315.8
2196,1039761.25
3768,2760380.8
4432,2173219.8
2236,1234544.1
1743,2274592.2
2046,2404368.2
781,990910.56
1126,910011.3
10472,2803275.8
3524,1760361.5
6922,1822445.0
6018,2264868.0
2973,2006861.8
8323,3567210.0
576,1406331.5
3118,1383353.8
5737,2873448.5
4642,3865264.0
8425,1460731.1
2245,3724795.2
12248,958328.3
2533,994185.8
3134,1480515.6
5871,2288185.0
9331,2650425.0
959,2046804.6
2753,2590354.0
2887,2091401.8
11710,2174630.0
5279,3521462.5
3249,1420075.0
9711,2429007.0
5061,2155937.8
2493,1983946.1
627,2402712.5
2618,1051724.5
4698,1341900.2
1575,2196201.2
425,989250.25
944,1448172.8
3508,1659267.2
3674,1794010.9
3351,902646.56
1348,823844.75
1421,983481.25
9134,1099065.5
6348,2496587.0
1277,2435332.8
1152,1192864.9
7783,2507293.8
29,2730105.2
11244,961820.06
5924,4460595.5
3001,3877894.8
4587,1823362.1
8303,3088925.8
2439,1506723.1
3060,3388627.0
8575,4471182.5
11031,1148516.0
2056,2712374.0
8657,1299532.5
7669,2591069.8
371,2003172.4
3985,1651748.5
279,1571626.9
2964,1714729.6
5411,1165071.5
4555,2593229.2
3310,2733637.2
2340,1081238.9
2139,1148446.2
578,1627931.8
2263,1152717.4
11168,3239114.8
8198,1691920.6
6174,2218934.0
7566,1224204.1
5106,3122346.8
1977,1868864.4
5663,2683006.5
1398,2134727.8
2207,1226104.8
1987,1053114.0
70,2093661.5
12282,3970935.0
5913,4471250.5
6506,1481827.6
3957,2186705.5
881,1107631.2
1599,952641.4
1989,3877808.8
1719,1362773.6
3669,1270132.8
7029,2466570.5
3537,3030295.5
8590,2485124.5
2974,2206091.8
431,3398772.0
12647,2734024.8
2062,2857195.5
8040,1880396.4
7744,2458840.5
6155,2576400.5
98,1741452.6
3514,1481433.1
776,1570089.0
3678,893111.4
2529,1255649.6
1806,1992049.6
6359,1386458.0
200,917753.1
1477,2469219.0
1679,2816246.0
2323,2306587.8
917,1328902.0
430,964441.94
3723,1448145.4
6665,1325689.9
2719,1141169.2
10429,1093861.8
428,1856870.1
3995,1658130.6
393,1015248.0
2336,2274072.2
2107,1190851.8
1242,931149.2
7616,2601622.0
11586,2911966.2
762,1091915.5
1677,1621979.4
9356,1429454.4
4810,2764263.2
1643,2396600.2
1977,2274094.2
1102,1320132.4
2231,3132808.8
6369,1919409.9
8299,3698159.8
9088,2574111.2
12140,1375423.8
89,4421707.5
12948,3245361.0
2387,2846577.8
9454,3158281.0
10957,2732232.5
6075,1823916.0
2665,1408417.4
6511,2992000.0
3180,1500233.8
4079,3064776.2
7372,3916429.8
10509,1364127.0
3302,2743848.8
10714,1733270.0
1794,1517374.1
6467,1932161.8
10015,2196060.2
12005,2293786.2
11832,1260184.0
7524,2261819.5
680,2714494.0
376,3840903.8
8563,2273205.5
2826,937085.56
11426,3268432.0
6426,2456621.5
649,3652824.2
2190,2125653.0
11071,2662200.5
738,970169.94
3915,3316729.2
2056,1668023.4
11297,2066067.4
2113,2007125.5
1235,1083620.8
12351,2111025.2
995,1016972.94
857,1638797.6
1559,1704351.2
7580,2547083.5
716,988151.8
3161,2288204.8
6287,2769226.2
3061,1618246.0
2715,1950996.4
8652,3009113.5
8978,1749163.2
11641,4169945.2
4811,2389653.5
132,2739838.2
3930,2084140.5
12963,3715119.0
3625,1071365.0
2256,1382937.4
11883,1733991.0
1393,3548363.0
778,2583787.0
333,1102089.5
2259,1323685.9
4898,3465636.8
975,957565.0
2130,2758296.2
12336,2277191.0
12354,3485115.0
1707,1129059.0
432,2087536.4
1815,1777782.9
12357,1972124.6
11140,3386528.0
9197,1703862.2
10500,3278555.2
12701,2421954.8
12111,2939670.5
11150,1762329.5
1933,2757854.0
4617,4211550.5
12312,3075942.5
7129,2451745.8
5744,3187671.2
3903,3775735.8
3017,3137758.2
8723,3909386.8
3629,1838775.6
2638,1093565.1
1632,1516342.2
3922,1566280.6
2216,1061338.1
5267,4169270.0
11091,1475330.4
4964,2900941.0
678,1171947.5
4678,1335723.1
9836,1747474.1
8905,3476482.0
3150,1169679.5
1805,2519383.0
11262,1994769.1
8024,2989193.8
12988,1713721.0
1611,1472998.2
3466,1253940.6
2127,1239874.2
497,3075416.5
1647,1072451.9
2848,1086629.1
293,1748915.6
7256,2411289.2
9063,1827668.8
6441,2573124.8
47,2798583.0
5323,1244793.5
6487,1791723.0
1948,1993037.1
1659,2444944.0
1213,1332120.9
11663,3090079.8
3954,3068955.0
724,2217918.2
1930,1557019.9
7833,1080626.6
814,1855248.0
12190,1846843.9
4080,1863535.6
11344,2594394.5
272,1532969.2
10180,1102894.5
6099,3273131.0
5797,1959022.9
7476,2414857.0
833,2434460.2
5545,2214993.2
630,2225694.0
1502,1438173.0
12148,1964314.0
1605,1693404.0
2365,1315916.2
12494,1940717.5
6244,2716251.8
3130,1424570.9
1870,1695050.0
10144,1563584.4
3752,1123839.0
5798,3773657.5
1765,1488268.5
11929,3796409.2
3241,2729224.5
8324,3115203.2
2688,1077121.4
2912,2250700.2
6742,3969229.8
2694,2275097.8
5237,1050177.9
9138,3029675.2
1773,1505888.9
3607,1665972.9
3968,1771380.0
1140,2222726.8
9624,1007104.94
8311,2393661.8
202,3434610.0
2982,941446.25
180,2071841.2
3157,1396629.4
2959,2007713.6
1436,1524250.5
10813,3666924.8
7478,2210606.5
10467,2798994.8
5901,3380928.0
5981,1756871.5
8065,3500417.0
190,1069880.2
6240,2396816.2
1935,3184432.2
2952,1002083.9
8170,2204974.0
710,1547021.1
667,998772.8
543,3376501.8
3688,1129933.6
3302,2124406.0
664,1313566.0
7706,2452934.8
2076,2717998.5
2500,3713931.0
2020,1620671.5
1913,1409860.9
3160,3864264.0
11817,1622019.6
5955,1946595.6
4195,1376232.1
939,2444321.0
7386,1855483.5
12448,1729407.8
163,1530902.5
831,1944291.6
1634,1827050.1
495,1476314.5
3411,2010090.4
8095,1628614.4
2251,1419817.8
1891,1238306.9
7473,2232233.8
8557,1401361.4
5766,2018729.2
9849,2165343.0
12269,2244983.0
5402,3149229.2
3601,2085868.9
9895,1278447.4
3909,1207491.4
10595,2135810.5
460,3040212.5
2883,945135.0
2405,971569.25
2969,1704542.0
268,1551123.6
558,2687117.2
10556,1597963.2
5476,2227927.5
8017,1895718.2
4865,2129891.8
11378,1920278.1
1364,2456023.0
3185,1839840.9
12622,1392525.2
1135,1688240.4
505,3065297.8
6459,1766105.9
10303,2512948.2
11899,1459979.5
3116,1188302.4
10073,2570622.8
3393,1335400.6
860,2230155.5
2410,1762056.8
5662,2532957.5
2210,1488749.6
500,2622471.5
1487,1440735.1
1971,1394166.9
9792,3576513.5
1768,1486498.1
1871,1057774.1
12803,2127521.2
3923,1661350.4
431,1187430.1
3151,1501910.1
4653,2747708.5
9918,3851215.8
134,3302223.2
6377,3265829.5
3233,3651350.0
1580,922675.1
3384,2142631.2
7289,4277921.5
9381,1541106.5
12592,2603915.0
587,1917626.8
7607,3064597.8
6963,2433972.0
8521,2912901.0
10499,2954914.0
12036,2342720.2
7020,2580316.5
8743,3072439.0
12157,1963092.8
11239,1673756.5
3663,3055110.0
9637,3011282.5
8276,1465043.2
3010,4574254.0
2409,1612608.8
6257,1485651.5
2017,1287647.1
12678,3418424.2
6112,3556249.5
2189,1077307.4
1080,1775340.8
2690,1256058.1
6163,2122302.0
5107,1712105.9
322,1072512.1
6522,3382302.8
2068,2822431.8
3792,1029212.0
2882,2183891.8
5589,1317366.9
5400,1533099.8
2114,2125700.0
111,2729303.2
4343,4013122.5
1712,3016504.8
548,685491.7
3872,976676.6
7453,1517935.6
3551,2826577.0
2332,1774250.5
1934,2424821.2
9736,1919392.0
1182,2737455.8
508,1451600.4
11486,3096855.5
8871,2869825.8
2011,1723449.5
4175,1100775.5
1323,1449268.6
10789,3005745.2
6130,2698780.2
435,2754335.0
10805,1474695.8
3055,1816462.1
6164,1996853.6
5656,2397854.0
7336,2676606.2
4469,2044257.0
2136,1401471.1
5535,3270185.0
1231,2834769.2
11272,3225888.8
1021,1208539.2
2761,1367513.0
4704,2015272.9
2705,1531958.1
435,2812606.0
7989,3384425.2
2544,1496253.1
3767,1524044.6
7294,1723625.9
11474,1488520.2
2330,1870179.8
6619,1576118.2
6490,2924300.8
63,2578207.2
967,3102500.5
9740,2424464.5
1763,2145749.0
9782,2495351.8
2731,1690082.1
343,1679371.4
561,1109963.5
6501,1801987.1
10554,1111549.2
2074,1138613.9
12584,3298750.0
1873,2292660.2
1213,1003932.44
5906,3040825.5
3139,1099755.8
4940,2761645.8
2446,1815377.0
835,1178556.5
10184,1426328.6
11460,2186104.2
2817,4262856.0
10662,2659070.8
9273,1833426.2
219,1758460.6
12943,2312755.0
1058,1930586.9
788,1411780.1
1160,1232861.2
2653,2985023.0
10599,4220419.5
5800,3677903.0
131,3245826.0
3095,3427144.5
1823,2270478.0
5447,3712523.0
12900,965399.56
1316,1960490.8
319,2102856.8
10480,2232581.2
574,1094765.8
2822,2370248.8
9437,1825735.9
4272,3861691.0
1782,2501801.2
11922,1777095.4
11326,1308725.8
1804,2126824.2
2003,3250626.5
7570,3736636.2
9632,2993680.8
74,2482041.8
7627,1496483.1
11876,1512342.1
1285,1777177.2
2212,1807448.6
2104,2562494.5
2659,2748214.8
1178,1693710.2
3876,1303729.2
677,1222128.9
6856,1617872.2
4256,3195846.5
12061,1485835.6
1948,1873136.5
12461,3881185.5
2673,2299554.8
11313,1575438.2
2597,2279934.0
457,1083666.2
1430,1131537.4
8795,4082990.8
10465,961356.5
9807,3112123.8
1936,1539544.1
10108,1023975.5
2310,1982216.2
10840,2634954.5
6251,1220395.1
1811,4259027.0
12972,3410459.2
12258,3540445.8
1830,1085133.5
8947,2018244.6
4771,1178853.4
838,1350628.5
2193,1043285.75
11547,1775300.0
1058,2355709.5
4039,3266463.5
1462,1676943.2
8680,1650735.9
6921,3306737.0
1385,1032451.94
410,1216946.8
8002,2160606.8
10165,1690683.6
351,1683963.9
1135,913904.0
3838,3411357.8
1287,3471470.2
3704,1424259.2
11620,2259554.8
5601,2378646.8
429,2698124.2
390,1158070.1
100,1191901.0
10524,2123447.5
12626,1367485.6
3230,2344861.2
9761,2191845.0
7283,2000160.0
1024,2081552.8
204,1699785.9
11060,1698816.6
10291,1267810.6
3743,2722757.5
2592,1497055.5
9023,3050183.2
11890,2448098.2
6321,2015630.8
1635,2225057.0
1501,1278209.0
11908,2930899.5
1103,2262350.5
1706,1735372.8
12992,2273318.8
1679,1080873.6
2914,3434127.0
5886,3486436.0
3309,3040161.8
9983,2464794.5
10866,2863809.8
12463,2457605.2
9921,1492308.5
9528,2349344.0
8552,1166264.4
11997,4454276.5
8663,1495647.1
4638,1725205.1
247,1087347.9
2111,1280765.1
2790,2625141.2
1935,1630721.6
7861,1403401.9
8018,2841504.8
9560,1888701.8
12985,1472446.4
2944,1468722.4
379,2229289.5
10391,2562083.8
2871,948353.1
1077,3189726.8
3339,2574189.5
476,2175893.2
1235,924410.56
2543,1040387.25
50,2492302.2
10897,3128259.8
4624,2594737.8
1752,1999092.2
1490,2272014.0
3539,1008633.7
11184,1323974.5
3867,2609634.0
609,997539.6
8666,1275692.6
5641,2505079.8
1376,2168669.5
11866,2448944.5
3832,1541571.2
3371,2413347.8
327,1523836.0
93,1772774.4
2066,2051797.8
1258,1846401.6
6068,1300088.9
1106,1866025.1
1010,3465955.0
175,3096871.8
9972,1344955.9
9963,2687320.2
12114,2700264.5
2204,1944718.9
792,2804450.5
288,1360231.8
1423,3197438.2
5514,1615484.8
11875,3108850.0
3955,3073471.8
6193,2943743.2
7041,1444433.9
3317,1195142.2
784,3209744.0
8629,1967058.5
8620,3991066.0
8103,3398533.5
2801,1585659.4
8798,1515211.8
2569,1450930.9
3005,1813491.0
398,1293893.9
5046,3945789.0
4847,1366042.8
4917,2270587.0
615,2111904.5
3047,1175603.6
10407,2602577.8
6145,1315314.5
1161,1488752.6
162,2177534.0
9438,3174452.5
12852,2728050.8
6389,1637775.6
8115,2153931.0
7578,1698276.1
1044,1142973.6
1111,2218522.0
1394,1096438.2
1311,3373090.8
5018,1538509.2
4789,3906761.2
577,2697864.8
5043,1914878.0
1072,2362895.0
6541,2817950.8
7698,2789131.2
642,1010941.75
6667,2418691.8
6388,1112927.9
3809,1699268.1
8445,2984558.5
1045,2476151.8
9038,1624101.8
1431,1139229.0
2448,1824392.8
3348,2975054.0
3412,1245926.5
4478,1163281.1
10821,1874620.9
6759,3061507.5
5318,2502431.2
3322,1491635.0
1047,2868465.0
2272,2271959.0
8808,943999.44
6987,2625657.8
3031,1534781.1
1372,2407573.2
11810,2290564.5
870,1850743.2
5742,4023368.0
1386,2073001.8
2266,876201.94
4279,2754513.0
1454,1084180.6
903,2368720.2
6594,2927304.5
750,1305392.8
142,2603698.2
12371,3903053.0
1617,1595141.6
4640,1841754.8
4569,1388623.0
316,1500641.8
10926,2971919.8
2374,1016258.56
12550,1286419.6
709,3202957.8
158,1957838.6
1429,1678286.1
3854,2471199.8
2863,1080457.1
10621,1503933.5
4289,2262843.0
6055,1818321.1
9832,2682147.0
2693,2645046.2
7011,1318102.4
2688,1704603.1
10259,3771190.8
10235,1096160.2
9786,2948182.5
3014,2878613.2
9434,1729775.8
9764,2469093.2
2423,2076413.4
651,1505333.1
3610,1369690.6
1899,2143547.8
1063,1499222.0
4294,1901206.2
1422,2076986.6
10612,1169177.2
4837,1337813.0
4501,2418600.5
10549,2298023.2
1114,1277865.6
88,1579801.5
7817,4486581.0
1980,2552524.2
1151,3225281.5
2404,1560786.6
4641,3105231.8
2942,4418503.5
607,1841007.2
4293,2408723.5
5274,997513.25
2701,2744384.5
445,1557179.2
7846,2777488.2
1138,1909132.4
7784,1503243.6
11617,3086559.5
1483,1021379.94
11159,1678943.8
8513,1511071.2
8892,1150537.5
2759,2330922.0
4645,2086132.2
2505,1673051.9
2017,1594827.4
9450,3550334.0
2271,1689518.2
2548,1594645.2
541,1903501.5
2449,1634152.6
8912,1404325.1
3996,1673080.1
3866,1268422.6
2885,2465876.2
2111,997954.1
95,2199172.5
3071,2053802.1
10344,1301203.1
160,1153511.4
1039,1164816.4
1306,2173819.8
2725,1785589.2
868,1181965.6
11937,1376345.8
2177,898271.44
4366,1257641.6
2742,3904078.2
12845,3577767.0
624,3594441.0
1659,3308121.2
6569,988446.75
179,1883493.8
12103,2969267.0
450,1431853.8
5796,2097323.2
2573,2978635.8
4685,1591078.2
1325,1158988.6
2623,1976300.6
3088,1066865.4
8992,3431022.8
9195,1542073.4
2862,1302680.1
4097,1451211.9
12294,1403462.4
1600,2125344.5
8716,2775913.5
11537,908571.6
7663,1136919.6
1206,1097982.4
2184,2434966.8
3525,3138280.2
9221,3163448.5
2166,924591.06
3445,3081881.0
2278,1962212.4
4525,1396012.6
1354,2354550.5
10348,3180013.8
2023,2629954.0
1672,1289488.2
531,1255267.5
2048,2927103.8
429,1358948.8
9757,3670628.0
8636,1541811.1
7959,3586937.5
2886,1943345.4
679,1449625.5
1270,2074671.8
1618,2742267.0
1033,1956418.1
4672,1458283.1
5523,1734925.9
2398,2420776.2
1028,2510503.0
459,2697598.5
11788,1901275.4
3931,1982241.5
410,1693546.8
721,3177567.8
1490,3626535.5
2979,1163284.8
1967,1594996.4
3898,2055195.6
929,2812231.5
398,2716382.5
3304,1107144.8
2264,2338344.8
5436,2554290.0
5225,2647051.5
8587,2831265.0
4849,3937596.5
499,1175783.0
1460,1942798.9
2464,962441.06
2683,1931023.4
9029,3511126.2
3188,1667208.0
1737,1050067.2
549,3021079.0
1390,949563.7
10437,2846804.0
2787,1030229.06
4062,3332588.5
777,1381911.6
5135,1943372.4
3521,1323662.8
2750,1004549.1
12286,2725587.0
3857,1969060.2
578,2433794.8
1944,1924227.6
3511,2107608.5
3262,1372436.8
1148,1128372.2
11137,2680291.0
2426,4103434.2
12440,1677844.9
2704,4409651.5
1222,1598681.0
2707,1161034.1
10643,2677544.2
2534,1267968.4
1777,1706623.0
2331,1241083.6
12938,3016092.8
1139,1331190.1
1636,1223563.0
3224,2768952.2
5747,2328333.8
604,3189476.8
1346,2381971.0
9891,2640730.0
2653,2212093.2
10722,2609659.2
2214,1325379.9
8519,2356731.5
3869,3105029.0
780,999944.6
5483,2621922.0
2495,2057228.8
251,1386289.8
8327,2907080.8
9610,2187570.2
2949,2034420.1
3713,2508874.5
2281,2349413.0
1704,2235279.2
2849,1876963.2
11160,1367924.8
5196,2773435.0
901,1647722.5
2204,964641.9
2348,1024927.94
11923,1862013.4
3286,2041223.6
12299,1420606.5
1181,2536637.8
8251,1709908.9
2897,1524397.6
12548,2082025.2
2794,866561.6
2835,960256.9
1115,2413460.5
9351,1348067.5
12288,3072640.5
6764,1736724.9
2009,3443146.8
1484,931315.56
12829,1787349.6
610,940224.25
2018,961314.3
8818,2628172.0
2270,1374304.1
7844,2494929.5
1755,1281963.1
3485,1226522.5
2501,1507390.2
2953,1115547.5
1395,834522.94
2171,1144650.0
687,1360679.1
1644,2541884.8
1697,1675288.4
3814,1601103.9
2740,1397549.4
2793,1923903.4
9962,1381876.6
641,3078567.0
12391,2724253.2
2590,2397342.5
994,3334925.2
2645,1384155.8
11386,2782144.5
1681,1068879.4
2564,1761897.9
7876,1629391.0
1345,1088027.2
1417,1600479.5
615,1778413.9
2700,3109536.0
6521,1537521.6
2526,2712703.2
3038,1854692.5
5790,1216627.5
1919,1511583.9
5052,2172931.8
8895,2292377.8
12142,3681620.2
799,1818860.6
12389,3851380.2
1393,2812872.0
1373,3440400.0
12110,2794172.8
6469,2379547.5
1913,1654972.0
9400,1748238.4
570,1231822.0
1728,948935.0
7188,3995805.8
133,2738203.0
10485,4424953.5
3011,2121159.5
277,2740457.2
2296,2808527.5
10784,2330599.5
1749,1450522.0
1353,1959653.8
11853,2250532.5
2426,822104.1
4998,2242232.2
10103,4669912.5
2930,1554085.9
92,3148972.8
258,987458.1
2074,1708431.1
417,1781151.5
2592,3345699.5
6207,1731753.5
1173,1416689.0
3596,3510489.8
10366,1183686.4
1972,3672333.5
129,1442744.6
2375,2268232.2
2425,1583136.8
3938,1824571.9
30,1452400.4
1210,2431849.8
6950,2108585.0
4565,1241716.8
9377,1614643.4
1813,1438920.8
1529,1498024.2
1350,2439777.8
9627,3658262.8
4201,3135333.2
5115,1792284.9
10237,1229851.1
6367,3130719.0
2532,1805706.5
1267,2323332.2
1553,1138371.4
8861,1142287.8
11037,3070757.2
2019,1162146.1
983,1441001.2
6254,3773767.2
6036,2671601.0
7896,3200963.5
11579,4079897.5
9071,2283533.2
1415,3059716.2
8738,2187338.0
2421,954591.06
3887,2348198.0
2603,1999922.4
10495,1574830.5
7241,3610685.2
1486,885560.44
840,2505740.8
12633,2087371.8
3935,1707732.4
1506,2054475.8
51,1066954.9
91,1222990.5
6525,2968282.2
2022,1418535.8
11218,1857009.5
10449,3336419.0
2851,2048431.1
1613,1766378.5
9444,2498755.8
10252,1225554.5
2062,2319262.2
6079,2236310.5
7797,1984011.5
739,1060697.0
12617,2625966.5
1809,2651841.8
9854,4330975.5
9749,2483898.5
12025,3655775.0
1865,884184.5
1647,3212026.0
6023,2366960.5
10484,1963243.2
839,3383212.5
1250,2719684.0
12366,2774803.8
680,812025.06
3932,3126539.0
2764,4438383.5
11247,1887324.9
1469,2067556.2
2899,1201755.6
6022,1791630.1
88,2831695.2
2565,1152619.4
3091,2174291.8
11493,2327469.0
2102,2174492.2
1296,2465867.0
2091,3965187.8
3628,1094485.0
2869,2751333.2
953,3207463.8
934,2215579.0
2249,1143510.5
8793,1441969.9
3503,1909488.9
5399,1647204.4
10727,2457106.8
3345,1351689.4
3402,1176612.5
7074,2579389.0
11381,1270750.2
48,1386028.0
12174,3378891.5
4823,2363761.0
8407,2501683.0
1898,3790234.2
3382,1278913.0
10289,3178001.8
2692,1953614.1
2014,1994961.5
8442,1557034.5
592,2102715.0
8920,2529635.5
4724,2498681.0
2187,2292818.0
4833,3108820.0
612,1154624.9
2465,3087710.8
12325,1713888.0
11278,1516915.8
8705,2365907.0
1026,916976.2
7917,2948997.2
974,3988707.0
2184,1277054.0
3273,1187038.0
3670,1382372.4
3516,1543460.0
11682,1639784.0
12243,2289942.5
7650,3142330.2
6091,2632706.2
12793,3205474.0
550,2789085.8
7754,3771783.0
763,1479681.5
1862,2334458.0
2306,1996248.9
11541,3550542.0
10529,2053957.0
9305,2410868.8
7135,1405646.1
2188,2591224.5
7038,3182382.8
1657,1770409.1
4952,1768909.1
3889,2125075.0
2106,2124694.8
6859,2779578.2
2293,2145209.0
1298,1809089.1
8050,871808.4
10507,4240136.0
5172,2608453.5
2241,1377304.5
7951,2349543.5
3554,1668572.2
970,2417557.2
3860,1838231.0
8588,1037280.94
1870,1080961.8
7348,1851681.8
196,3455146.8
97,2354193.2
6568,2560448.8
642,1655296.8
647,1232050.9
2637,1173862.9
2150,1249840.5
928,1937267.4
3658,1815605.6
12807,1168133.9
1776,2372069.0
2571,2617308.8
1857,3419319.2
5497,2386643.0
2231,2398910.0
661,1506383.6
2243,1749430.9
7044,1586338.5
8878,1905922.5
342,2883995.2
4563,1230657.8
3868,2285355.2
722,1603416.6
7869,1278675.6
12770,1550113.9
7153,2623310.5
2575,2281184.2
1107,1589609.4
29,4264705.0
2399,1584017.0
6602,1489933.0
73,1593417.8
4562,2632594.5
8356,2611408.5
490,2007606.1
960,1129049.6
3896,2575978.5
9620,2564498.2
7125,2034973.9
10693,2847884.0
4118,2539001.2
3906,1726330.5
501,3101461.0
6236,1703665.0
3483,1366055.4
5479,4014606.2
895,1470685.6
2030,1905609.4
172,1535073.8
2958,3082315.8
7839,2390779.8
8851,1242208.4
127,1576366.1
2560,2049893.1
4851,1893927.6
6203,1689192.8
532,3135838.2
1183,1072730.4
1448,1288467.9
37,1706957.0
2830,2039652.5
10753,1751332.2
9524,1795115.4
6280,2511813.2
402,3220247.2
6876,4100331.2
1609,1329468.8
2450,1919645.2
3291,3567168.8
2352,1760096.8
3781,2510889.5
4227,920525.7
4213,1875945.6
8840,3809445.2
10260,4455527.0
12518,1896649.5
1065,1041591.4
2150,4118516.8
3717,915253.75
442,3076286.8
10770,2141525.5
3066,2449660.2
8577,2754319.8
663,2956307.5
9176,2624358.5
937,1434015.2
3904,1381482.5
1621,2208519.8
12739,1546181.1
3235,1263519.2
2068,3652401.8
6399,2577775.5
3110,2856918.2
2018,1591344.1
280,2198692.8
10385,1922113.4
1864,2811671.0
3761,2245912.5
9392,2335618.8
6621,3151287.0
1855,2437120.2
638,3080428.8
2375,2100870.5
9563,1785893.0
4036,1486979.9
3626,1901666.1
3099,1695208.8
1468,1057051.4
11004,3683875.0
1031,2011363.1
1633,1181276.1
3541,3118487.5
1937,1049476.2
7248,1220385.8
10846,2678215.5
1034,957582.44
2007,2989162.8
3510,2245361.8
6047,3402660.0
5934,2037061.2
8855,1466240.0
109,2149354.0
2261,3185180.2
7075,3486715.8
1129,1105472.8
9161,2598468.5
10779,2282340.2
1764,2135204.5
2364,905700.0
1297,1001005.8
5575,1699338.2
11287,1744298.4
2218,1139438.1
6902,2039719.4
1025,1609073.9
3027,3110564.8
1594,1161231.6
4691,3805555.0
303,3642540.0
12095,2726994.2
2652,1234840.0
2708,1979662.9
1141,3582513.0
10822,2206299.0
6808,2690816.0
2605,1680422.4
10096,3329872.5
1381,872850.0
8294,2851263.0
1889,1747444.8
1212,2597826.5
10068,1330082.9
2463,1599181.4
2448,2034037.8
4842,2497801.8
7712,1599779.6
